stop_lat,zone_id,stop_lon,stop_id,stop_desc,stop_name,location_type,stop_code
38.536426,,-90.284364,3891,FAR SIDE LEMAY FERRY RD @ ORIENT AVE WB,LEMAY FERRY RD @ ORIENT AVE WB,0,3891
38.528693,,-90.29183,3897,FAR SIDE LEMAY FERRY RD @ LEMAY GARDENS DR WB,LEMAY FERRY RD @ LEMAY GARDENS DR WB,0,3897
38.532417,,-90.288242,3894,FAR SIDE LEMAY FERRY RD @ POINT DR WB,LEMAY FERRY RD @ POINT DR WB,0,3894
38.530377,,-90.290158,3895,FAR SIDE LEMAY FERRY RD @ CUMBERLAND DR WB,LEMAY FERRY RD @ CUMBERLAND DR WB,0,3895
38.614999,,-90.221142,8651,NEAR SIDE JEFFERSON AVE @ LAYFAYETTE SB,JEFFERSON AVE @ LAYFAYETTE SB,0,8651
38.595013,,-90.26271,15994,NEAR SIDE MORGANFORD RD @ OLEATHA SB,MORGANFORD RD @ OLEATHA SB,0,15994
38.548736,,-90.020118,11539,FAR SIDE MEMORIAL DR @ E PARK DR EB,MEMORIAL DR @ E PARK DR EB,0,11539
38.550558,,-90.020767,11538,MID-BLOCK MEMORIAL DR @ MEMORIAL HOSPITAL MAIN ENTRANCE WB,MEMORIAL DR @ MEMORIAL HOSPITAL MAIN ENTRANCE WB,0,11538
38.550395,,-90.022297,11537,MID-BLOCK MEMORIAL DR @ ADMISSION TESTING CTR EB,MEMORIAL DR @ ADMISSION TESTING CTR EB,0,11537
38.823149,,-90.248802,15990,NEAR SIDE LINDBERGH @ OLD JAMESTOWN WB,LINDBERGH @ OLD JAMESTOWN WB,0,15990
38.600579,,-90.261847,15992,FAR SIDE MORGANFORD RD @ WYOMING SB,MORGANFORD RD @ WYOMING SB,0,15992
38.699478,,-90.405915,6983,FAR SIDE WARSON RD @ SANDRA SUE EB,WARSON RD @ SANDRA SUE EB,0,6983
38.749293,,-90.273473,4617,NEAR SIDE CHAMBERS RD @ MEDFORD DR EB,CHAMBERS RD @ MEDFORD DR EB,0,4617
38.548836,,-89.917679,11922,FAR SIDE LEBANON AVE @ ARCHVIEW DR WB,LEBANON AVE @ ARCHVIEW DR WB,0,11922
38.625015,,-90.20307,10622,,CIVIC CENTER METROLINK STATION,0,10622
38.77837,,-90.3208,6039,NEAR SIDE NEW FLORISSANT RD @ ST MARK NB,NEW FLORISSANT RD @ ST MARK NB,0,6039
38.769392,,-90.315158,6033,FAR SIDE N FLORISSANT RD @ WADSWORTH NB,N FLORISSANT RD @ WADSWORTH NB,0,6033
38.767491,,-90.314662,6031,NEAR SIDE N FLORISSANT RD @ ELBRING NB,N FLORISSANT RD @ ELBRING NB,0,6031
38.765075,,-90.313867,6030,FAR SIDE N FLORISSANT RD @ GRETHER NB,N FLORISSANT RD @ GRETHER NB,0,6030
38.776378,,-90.319162,6037,FAR SIDE NEW FLORISSANT RD @ DUCHESNE NB,NEW FLORISSANT RD @ DUCHESNE NB,0,6037
38.773961,,-90.315333,6036,NEAR SIDE DUNN RD @ PLAZA DUCHESNE WB,DUNN RD @ PLAZA DUCHESNE WB,0,6036
38.772457,,-90.316046,6035,NEAR SIDE NEW FLORISSANT RD @ JEAN NB,NEW FLORISSANT RD @ JEAN NB,0,6035
38.770767,,-90.315503,6034,NEAR SIDE N FLORISSANT RD @ BARTO NB,N FLORISSANT RD @ BARTO NB,0,6034
38.738426,,-90.36407,9205,FAR SIDE NATURAL BRIDGE @ EDMUNDSON RD EB,NATURAL BRIDGE @ EDMUNDSON RD EB,0,9205
38.741347,,-90.36827,9204,MID-BLOCK LAMBERT BUSPORT,LAMBERT BUSPORT,0,9204
38.73508,,-90.35599,9207,FAR SIDE NATURAL BRIDGE @ WOODSON RD EB,NATURAL BRIDGE @ WOODSON RD EB,0,9207
38.73672,,-90.35908,9206,MID-BLOCK NATURAL BRIDGE @ HILTON HOTEL EB,NATURAL BRIDGE @ HILTON HOTEL EB,0,9206
38.620638,,-90.526938,10066,NEAR SIDE CLAYTON RD @ IRON LANTERN DR WB,CLAYTON RD @ IRON LANTERN DR WB,0,10066
38.620361,,-90.530026,10067,NEAR SIDE CLAYTON RD @ WELLINGTON ESTATES DR WB,CLAYTON RD @ WELLINGTON ESTATES DR WB,0,10067
38.622746,,-90.520353,10064,FAR SIDE CLAYTON RD @ VILLAGE GREEN PKWY WB,CLAYTON RD @ VILLAGE GREEN PKWY WB,0,10064
38.741057,,-90.386446,9202,FAR SIDE CYPRESS RD @ ST DAMIEN LN NB,CYPRESS RD @ ST DAMIEN LN NB,0,9202
38.620519,,-90.535204,10068,NEAR SIDE CLAYTON RD @ STRAUB RD WB,CLAYTON RD @ STRAUB RD WB,0,10068
38.617207,,-90.538216,10069,MID-BLOCK CLAYTON RD @ BAXTER CTR WB,CLAYTON RD @ BAXTER CTR WB,0,10069
38.73159,,-90.349359,9209,NEAR SIDE NATURAL BRIDGE @ BRENTON AVE EB,NATURAL BRIDGE @ BRENTON AVE EB,0,9209
38.73338,,-90.35285,9208,MID-BLOCK NATURAL BRIDGE @ 10052 NATURAL BRG EB,NATURAL BRIDGE @ 10052 NATURAL BRG EB,0,9208
38.670315,,-90.252479,7388,FAR SIDE ST LOUIS AVE @ EUCLID NB,ST LOUIS AVE @ EUCLID NB,0,7388
38.67141,,-90.25496,7389,NEAR SIDE ST LOUIS AVE @ KINGSHIGHWAY NB,ST LOUIS AVE @ KINGSHIGHWAY NB,0,7389
38.665632,,-90.243584,7383,NEAR SIDE ST LOUIS AVE @ TAYLOR NB,ST LOUIS AVE @ TAYLOR NB,0,7383
38.664331,,-90.240602,7381,FAR SIDE ST LOUIS AVE @ NEWSTEAD NB,ST LOUIS AVE @ NEWSTEAD NB,0,7381
38.669314,,-90.251693,7387,MID-BLOCK ST LOUIS AVE @ 4829 ST LOUIS NB,ST LOUIS AVE @ 4829 ST LOUIS NB,0,7387
38.666742,,-90.24614,7384,NEAR SIDE ST LOUIS AVE @ CORA NB,ST LOUIS AVE @ CORA NB,0,7384
38.66758,,-90.24792,7385,NEAR SIDE ST LOUIS AVE @ MARCUS NB,ST LOUIS AVE @ MARCUS NB,0,7385
38.519227,,-90.210589,12370,NEAR SIDE S MAIN ST @ LINDEMANN AVE NB,S MAIN ST @ LINDEMANN AVE NB,0,12370
38.521562,,-90.209631,12371,NEAR SIDE N MAIN ST @ GODIN AVE NB,N MAIN ST @ GODIN AVE NB,0,12371
38.523051,,-90.208954,12372,FAR SIDE N MAIN ST @ DRYOFF AVE NB,N MAIN ST @ DRYOFF AVE NB,0,12372
38.524298,,-90.208393,12373,MID-BLOCK N MAIN ST @ MOUSETTE AVE NB,N MAIN ST @ MOUSETTE AVE NB,0,12373
38.526562,,-90.207343,12374,FAR SIDE N MAIN ST @ MCCLURE AVE NB,N MAIN ST @ MCCLURE AVE NB,0,12374
38.53477,,-90.203433,12375,NEAR SIDE N MAIN ST @ LIME ST NB,N MAIN ST @ LIME ST NB,0,12375
38.536499,,-90.202604,12376,NEAR SIDE N MAIN ST @ RICHARD AVE NB,N MAIN ST @ RICHARD AVE NB,0,12376
38.539698,,-90.200542,12377,MID-BLOCK N MAIN ST @ 1648 N MAIN ST NB,N MAIN ST @ 1648 N MAIN ST NB,0,12377
38.543091,,-90.197681,12378,FAR SIDE N MAIN ST @ RAILROAD AVE NB,N MAIN ST @ RAILROAD AVE NB,0,12378
38.563034,,-90.191416,12379,FAR SIDE IL ROUTE 3 @ ST MONICA DR NB,IL ROUTE 3 @ ST MONICA DR NB,0,12379
38.574164,,-90.294724,10287,FAR SIDE HAMPTON AVE @ LOUGHBOROUGH AVE NB,HAMPTON AVE @ LOUGHBOROUGH AVE NB,0,10287
38.571747,,-90.295797,10285,NEAR SIDE HAMPTON AVE @ ROBERT AVE NB,HAMPTON AVE @ ROBERT AVE NB,0,10285
38.577874,,-90.29424,10280,FAR SIDE HAMPTON AVE @ HOLLY HILLS AVE SB,HAMPTON AVE @ HOLLY HILLS AVE SB,0,10280
38.71512,,-90.257594,3563,FAR SIDE W FLORISSANT AVE @ HAMILTON AVE NB,W FLORISSANT AVE @ HAMILTON AVE NB,0,3563
38.713018,,-90.254757,3560,NEAR SIDE W FLORISSANT AVE @ GOODFELLOW BLVD NB,W FLORISSANT AVE @ GOODFELLOW BLVD NB,0,3560
38.713912,,-90.255845,3561,FAR SIDE W FLORISSANT AVE @ ACME AVE NB,W FLORISSANT AVE @ ACME AVE NB,0,3561
38.719692,,-90.264386,3567,NEAR SIDE W FLORISSANT AVE @ MAYFAIR PL NB,W FLORISSANT AVE @ MAYFAIR PL NB,0,3567
38.716613,,-90.259726,3564,NEAR SIDE W FLORISSANT AVE @ HELEN AVE NB,W FLORISSANT AVE @ HELEN AVE NB,0,3564
38.717463,,-90.260966,3565,NEAR SIDE W FLORISSANT AVE @ JENNINGS STATION RD NB,W FLORISSANT AVE @ JENNINGS STATION RD NB,0,3565
38.721018,,-90.267134,3569,FAR SIDE W FLORISSANT AVE @ HIGGINS AVE NB,W FLORISSANT AVE @ HIGGINS AVE NB,0,3569
38.618711,,-90.313717,13395,NEAR SIDE BELLEVUE AVE @ BRUNO SB,BELLEVUE AVE @ BRUNO SB,0,13395
38.573094,,-90.37903,4485,FAR SIDE BIG BEND BLVD @ SANDERS DR WB,BIG BEND BLVD @ SANDERS DR WB,0,4485
38.572512,,-90.382081,4486,NEAR SIDE BIG BEND BLVD @ DIVERSEY DR WB,BIG BEND BLVD @ DIVERSEY DR WB,0,4486
38.575524,,-90.372202,4481,NEAR SIDE BIG BEND BLVD @ WOODHAVEN RD WB,BIG BEND BLVD @ WOODHAVEN RD WB,0,4481
38.574095,,-90.376066,4483,FAR SIDE BIG BEND BLVD @ GRANT RD WB,BIG BEND BLVD @ GRANT RD WB,0,4483
38.571074,,-90.385927,4488,FAR SIDE BIG BEND BLVD @ SAPPINGTON RD WB,BIG BEND BLVD @ SAPPINGTON RD WB,0,4488
38.569996,,-90.387979,4489,FAR SIDE BIG BEND BLVD @ MELSHIRE AVE WB,BIG BEND BLVD @ MELSHIRE AVE WB,0,4489
38.585684,,-90.370101,2902,NEAR SIDE LOCKWOOD AVE @ JACKSON RD NB,LOCKWOOD AVE @ JACKSON RD NB,0,2902
38.584456,,-90.374171,2900,NEAR SIDE LOCKWOOD AVE @ OAKS CT EB,LOCKWOOD AVE @ OAKS CT EB,0,2900
38.588618,,-90.369077,2904,NEAR SIDE LOCKWOOD AVE @ BELLEVIEW AVE NB,LOCKWOOD AVE @ BELLEVIEW AVE NB,0,2904
38.593328,,-90.363197,2909,NEAR SIDE LOCKWOOD AVE @ JEFFERSON RD EB,LOCKWOOD AVE @ JEFFERSON RD EB,0,2909
38.593553,,-90.364877,2908,FAR SIDE LOCKWOOD BLVD @ ROCK HILL RD WB,LOCKWOOD BLVD @ ROCK HILL RD WB,0,2908
38.592132,,-89.911272,11881,NEAR SIDE W STATE ST @ S LINCOLN AVE EB,W STATE ST @ S LINCOLN AVE EB,0,11881
38.592165,,-89.91257,11880,NEAR SIDE W STATE ST @ S CHERRY ST EB,W STATE ST @ S CHERRY ST EB,0,11880
38.815368,,-90.28377,14619,NEAR SIDE LINDBERGH @ SUNLAND EB,LINDBERGH @ SUNLAND EB,0,14619
38.799392,,-90.329571,14618,FAR SIDE LINDBERGH @ ST CHARLES EB,LINDBERGH @ ST CHARLES EB,0,14618
38.593452,,-90.010355,11801,FAR SIDE LINCOLN TRL @ SHERYL DR WB,LINCOLN TRL @ SHERYL DR WB,0,11801
38.814306,,-90.289132,14615,NEAR SIDE LINDBERGH @ CANDLEWYCK CLUB WB,LINDBERGH @ CANDLEWYCK CLUB WB,0,14615
38.590588,,-89.897805,11889,NEAR SIDE WEBER DR @ E 2ND ST SB,WEBER DR @ E 2ND ST SB,0,11889
38.591242,,-89.902285,11888,FAR SIDE E 1ST ST @ S SMILEY ST EB,E 1ST ST @ S SMILEY ST EB,0,11888
38.631243,,-90.219902,5318,NEAR SIDE MARKET ST @ EWING WB,MARKET ST @ EWING WB,0,5318
38.631181,,-90.215646,5317,FAR SIDE MARKET ST @ JEFFERSON WB,MARKET ST @ JEFFERSON WB,0,5317
38.550882,,-90.145584,13023,FAR SIDE CAMP JACKSON RD @ LLOYD AVE WB,CAMP JACKSON RD @ LLOYD AVE WB,0,13023
38.550794,,-90.138891,13022,FAR SIDE CAMP JACKSON RD @ CYNTHIA DR WB,CAMP JACKSON RD @ CYNTHIA DR WB,0,13022
38.550656,,-90.137478,13021,NEAR SIDE CAMP JACKSON RD @ HELEN CT WB,CAMP JACKSON RD @ HELEN CT WB,0,13021
38.550389,,-90.134572,13020,NEAR SIDE CAMP JACKSON RD @ DELORES DR WB,CAMP JACKSON RD @ DELORES DR WB,0,13020
38.548969,,-90.157015,13027,NEAR SIDE CAMP JACKSON RD @ POPLAR ST WB,CAMP JACKSON RD @ POPLAR ST WB,0,13027
38.549427,,-90.154916,13026,NEAR SIDE CAMP JACKSON RD @ LOUISE AVE WB,CAMP JACKSON RD @ LOUISE AVE WB,0,13026
38.549891,,-90.152051,13025,FAR SIDE CAMP JACKSON RD @ JEROME LN WB,CAMP JACKSON RD @ JEROME LN WB,0,13025
38.550277,,-90.149698,13024,FAR SIDE CAMP JACKSON RD @ DORIS AVE WB,CAMP JACKSON RD @ DORIS AVE WB,0,13024
38.55482,,-90.166893,13029,FAR SIDE CAMP JACKSON RD @ PARIS AVE NB,CAMP JACKSON RD @ PARIS AVE NB,0,13029
38.553442,,-90.165335,13028,FAR SIDE CAMP JACKSON RD @ LAZARCHEFF DR NB,CAMP JACKSON RD @ LAZARCHEFF DR NB,0,13028
38.571925,,-90.124449,15264,NEAR SIDE CHURCH RD @ MOUSETTE LN WB,CHURCH RD @ MOUSETTE LN WB,0,15264
38.67399,,-90.35671,3153,NEAR SIDE OLIVE BLVD @ MCKNIGHT RD EB,OLIVE BLVD @ MCKNIGHT RD EB,0,3153
38.674,,-90.35989,3152,MID-BLOCK OLIVE BLVD @ 8660 OLIVE BLVD EB,OLIVE BLVD @ 8660 OLIVE BLVD EB,0,3152
38.506737,,-89.980445,11089,NEAR SIDE E MCKINLEY ST @ S CHURCH ST EB,E MCKINLEY ST @ S CHURCH ST EB,0,11089
38.50674,,-89.981279,11088,FAR SIDE E MCKINLEY ST @ S JACKSON ST EB,E MCKINLEY ST @ S JACKSON ST EB,0,11088
38.673233,,-90.345586,3157,NEAR SIDE OLIVE BLVD @ 81ST AVE EB,OLIVE BLVD @ 81ST AVE EB,0,3157
38.673552,,-90.348978,3155,NEAR SIDE OLIVE BLVD @ 82ND ST EB,OLIVE BLVD @ 82ND ST EB,0,3155
38.673815,,-90.35305,3154,FAR SIDE OLIVE BLVD @ COOLIDGE DR EB,OLIVE BLVD @ COOLIDGE DR EB,0,3154
38.502201,,-89.977351,11082,NEAR SIDE FREEBURG AVE @ S BELT E NB,FREEBURG AVE @ S BELT E NB,0,11082
38.500949,,-89.976561,11081,FAR SIDE FREEBURG AVE @ HOME AVE NB,FREEBURG AVE @ HOME AVE NB,0,11081
38.672975,,-90.34327,3158,MID-BLOCK OLIVE BLVD @ 8014 OLIVE BLVD EB,OLIVE BLVD @ 8014 OLIVE BLVD EB,0,3158
38.614971,,-90.312427,1980,NEAR SIDE MANCHESTER RD @ YALE EB,MANCHESTER RD @ YALE EB,0,1980
38.684505,,-90.408649,2485,FAR SIDE SCHUETZ RD @ MILLSTONE CAMPUS DR WB,SCHUETZ RD @ MILLSTONE CAMPUS DR WB,0,2485
38.673727,,-90.424695,3031,FAR SIDE OLIVE BLVD @ SCHULTE RD WB,OLIVE BLVD @ SCHULTE RD WB,0,3031
38.6717,,-90.42939,3033,NEAR SIDE OLIVE BLVD @ MOSLEY RD WB,OLIVE BLVD @ MOSLEY RD WB,0,3033
38.693259,,-90.241602,8575,NEAR SIDE HARNEY AVE @ UNION NB,HARNEY AVE @ UNION NB,0,8575
38.692141,,-90.244577,8576,NEAR SIDE UNION BLVD @ THEKLA SB,UNION BLVD @ THEKLA SB,0,8576
38.69037,,-90.247689,8577,NEAR SIDE UNION BLVD @ LILLIAN SB,UNION BLVD @ LILLIAN SB,0,8577
38.630591,,-90.260535,8570,NEAR SIDE CHOUTEAU AVE @ TAYLOR WB,CHOUTEAU AVE @ TAYLOR WB,0,8570
38.633115,,-90.260122,8571,FAR SIDE TAYLOR AVE @ CLAYTON NB,TAYLOR AVE @ CLAYTON NB,0,8571
38.633166,,-90.263252,8573,NEAR SIDE CLAYTON AVE @ EUCLID AVE WB,CLAYTON AVE @ EUCLID AVE WB,0,8573
38.688949,,-90.250285,8578,NEAR SIDE UNION BLVD @ BIRCHER SB,UNION BLVD @ BIRCHER SB,0,8578
38.687961,,-90.251855,8579,FAR SIDE UNION BLVD @ BIRCHER SB,UNION BLVD @ BIRCHER SB,0,8579
38.583577,,-90.122152,15258,MID-BLOCK BONDAVE @ 4534 BOND AVE EB,BONDAVE @ 4534 BOND AVE EB,0,15258
38.611612,,-90.154903,12572,NEAR SIDE BOND AVE @ S 15TH ST EB,BOND AVE @ S 15TH ST EB,0,12572
38.610511,,-90.153575,12573,NEAR SIDE BOND AVE @ S 16TH ST EB,BOND AVE @ S 16TH ST EB,0,12573
38.613922,,-90.157645,12570,NEAR SIDE BOND AVE @ S 13TH ST EB,BOND AVE @ S 13TH ST EB,0,12570
38.612793,,-90.156393,12571,NEAR SIDE BOND AVE @ S 14TH ST EB,BOND AVE @ S 14TH ST EB,0,12571
38.60694,,-90.149429,12576,NEAR SIDE BOND AVE @ S 19TH ST EB,BOND AVE @ S 19TH ST EB,0,12576
38.600781,,-90.141174,15257,NEAR SIDE N 26TH ST @ DR JOHN H ROUSE ST SB,N 26TH ST @ DR JOHN H ROUSE ST SB,0,15257
38.636757,,-90.094383,15254,NEAR SIDE FOREST BLVD @ N 53RD ST EB,FOREST BLVD @ N 53RD ST EB,0,15254
38.608139,,-90.150792,12575,NEAR SIDE BOND AVE @ S 18TH ST EB,BOND AVE @ S 18TH ST EB,0,12575
38.675189,,-90.285311,7409,NEAR SIDE DR ML KING DR @ HODIAMONT EB,DR ML KING DR @ HODIAMONT EB,0,7409
38.673972,,-90.282669,7408,FAR SIDE DR ML KING DR @ HAMILTON NB,DR ML KING DR @ HAMILTON NB,0,7408
38.675023,,-90.277498,7404,FAR SIDE GOODFELLOW BLVD @ WABADA SB,GOODFELLOW BLVD @ WABADA SB,0,7404
38.67313,,-90.281081,7407,NEAR SIDE DR ML KING DR @  ROWAN NB,DR ML KING DR @  ROWAN NB,0,7407
38.672135,,-90.279223,7406,FAR SIDE GOODFELLOW BLVD @ DR ML KING NB,GOODFELLOW BLVD @ DR ML KING NB,0,7406
38.678499,,-90.275133,7401,NEAR SIDE GOODFELLOW BLVD @ TERRY SB,GOODFELLOW BLVD @ TERRY SB,0,7401
38.679739,,-90.274322,7400,FAR SIDE GOODFELLOW BLVD @ ST LOUIS SB,GOODFELLOW BLVD @ ST LOUIS SB,0,7400
38.676075,,-90.276788,7403,NEAR SIDE GOODFELLOW BLVD @ HIGHLAND SB,GOODFELLOW BLVD @ HIGHLAND SB,0,7403
38.67695,,-90.276186,7402,NEAR SIDE GOODFELLOW BLVD @ KENNERLY SB,GOODFELLOW BLVD @ KENNERLY SB,0,7402
38.557838,,-89.984569,16059,FAR SIDE N ILLINOIS ST (IL ROUTE 159) @ S ROUND HILL RD NB,N ILLINOIS ST (IL ROUTE 159) @ S ROUND HILL RD NB,0,16059
38.699616,,-90.259324,16058,FAR SIDE RIVERVIEW BLVD @ LILLIAN AVE SB,RIVERVIEW BLVD @ LILLIAN AVE SB,0,16058
38.701652,,-90.255337,16055,NEAR SIDE RIVERVIEW BLVD @ THEODORE AVE NB,RIVERVIEW BLVD @ THEODORE AVE NB,0,16055
38.700772,,-90.256802,16054,FAR SIDE RIVERVIEW BLVD @ SHERRY AVE NB,RIVERVIEW BLVD @ SHERRY AVE NB,0,16054
38.700755,,-90.257475,16057,FAR SIDE RIVERVIEW BLVD @ SHERRY AVE SB,RIVERVIEW BLVD @ SHERRY AVE SB,0,16057
38.702072,,-90.255266,16056,NEAR SIDE RIVERVIEW BLVD @ THEODORE AVE SB,RIVERVIEW BLVD @ THEODORE AVE SB,0,16056
38.662101,,-90.218765,16051,FAR SIDE NATURAL BRIDGE AVE @ SPRING WB,NATURAL BRIDGE AVE @ SPRING WB,0,16051
38.567321,,-90.464624,16050,NEAR SIDE BIG BEND RD @ TOWERVIEW DR EB,BIG BEND RD @ TOWERVIEW DR EB,0,16050
38.64761,,-90.560352,16053,NEAR SIDE CHESTRFIELD PKWY @ ELBRIDGE PAYNE RD WB,CHESTRFIELD PKWY @ ELBRIDGE PAYNE RD WB,0,16053
38.665651,,-90.22685,16052,FAR SIDE NATURAL BRIDGE AVE @ CLAY WB,NATURAL BRIDGE AVE @ CLAY WB,0,16052
38.692725,,-90.224497,6628,FAR SIDE BROADWAY @ KEBER NB,BROADWAY @ KEBER NB,0,6628
38.696083,,-90.226041,6629,FAR SIDE BROADWAY @ HUMBOLDT NB,BROADWAY @ HUMBOLDT NB,0,6629
38.6896,,-90.223185,6627,FAR SIDE BROADWAY @ SWERINGEN NB,BROADWAY @ SWERINGEN NB,0,6627
38.686266,,-90.220308,6625,NEAR SIDE BROADWAY @ BROADWAY TAYLOR LOOP NB,BROADWAY @ BROADWAY TAYLOR LOOP NB,0,6625
38.68376,,-90.216801,6623,NEAR SIDE BROADWAY @ CLARENCE NB,BROADWAY @ CLARENCE NB,0,6623
38.682076,,-90.213801,6621,NEAR SIDE BROADWAY @ RED BUD NB,BROADWAY @ RED BUD NB,0,6621
38.64325,,-90.450001,15223,NEAR SIDE N OUTER FORTY DR @ COVENANT LN SB,N OUTER FORTY DR @ COVENANT LN SB,0,15223
38.628151,,-90.092898,12502,NEAR SIDE KINGSHIGHWAY @ WARREN AVE NB,KINGSHIGHWAY @ WARREN AVE NB,0,12502
38.632945,,-90.407646,15221,FAR SIDE CLAYTON RD @ PLAZA FRONTENAC EB,CLAYTON RD @ PLAZA FRONTENAC EB,0,15221
38.625475,,-90.092924,12500,NEAR SIDE KINGSHIGHWAY @ AVON PL NB,KINGSHIGHWAY @ AVON PL NB,0,12500
38.587456,,-90.607598,15227,FAR SIDE MANCHESTER RD @ TOWNE CTR DR WB,MANCHESTER RD @ TOWNE CTR DR WB,0,15227
38.647628,,-90.303925,15019,NEAR SIDE HOYT DR @ BROOKINGS NB,HOYT DR @ BROOKINGS NB,0,15019
38.589684,,-90.599169,15226,FAR SIDE MANCHESTER RD @ STRECKER RD WB,MANCHESTER RD @ STRECKER RD WB,0,15226
38.67023,,-90.32306,4715,FAR SIDE OLIVE BLVD @ PURDUE AVE SB,OLIVE BLVD @ PURDUE AVE SB,0,4715
38.585421,,-90.276571,2332,NEAR SIDE KINGSHIGHWAY BLVD @ MURDOCH AVE NB,KINGSHIGHWAY BLVD @ MURDOCH AVE NB,0,2332
38.667968,,-90.319624,4717,NEAR SIDE OLIVE BLVD @ PARTRIDGE AVE SB,OLIVE BLVD @ PARTRIDGE AVE SB,0,4717
38.588488,,-90.275242,2334,NEAR SIDE KINGSHIGHWAY BLVD @ SUTHERLAND AVE NB,KINGSHIGHWAY BLVD @ SUTHERLAND AVE NB,0,2334
38.58986,,-90.274299,2335,NEAR SIDE KINGSHIGHWAY BLVD @ WINONA AVE NB,KINGSHIGHWAY BLVD @ WINONA AVE NB,0,2335
38.591705,,-90.272961,2336,FAR SIDE KINGSHIGHWAY BLVD @ CHIPPEWA ST NB,KINGSHIGHWAY BLVD @ CHIPPEWA ST NB,0,2336
38.59387,,-90.27151,2338,NEAR SIDE KINGSHIGHWAY BLVD @ THOLOZAN AVE NB,KINGSHIGHWAY BLVD @ THOLOZAN AVE NB,0,2338
38.630423,,-90.093831,12504,NEAR SIDE CASEYVILLE AVE @ N 55TH ST WB,CASEYVILLE AVE @ N 55TH ST WB,0,12504
38.666143,,-90.316206,4718,FAR SIDE PENNSYLVANIA AVE @ OLIVE SB,PENNSYLVANIA AVE @ OLIVE SB,0,4718
38.667811,,-90.315425,4719,FAR SIDE ETZEL AVE @ PENNSYLVANIA EB,ETZEL AVE @ PENNSYLVANIA EB,0,4719
38.634351,,-90.263394,15229,NEAR SIDE EUCLID AVE @ MCKINLEY AVE SB,EUCLID AVE @ MCKINLEY AVE SB,0,15229
38.746821,,-90.316045,3715,FAR SIDE AIRPORT RD @ MARGO AVE EB,AIRPORT RD @ MARGO AVE EB,0,3715
38.744019,,-90.315668,3717,FAR SIDE DADE AVE @ CARSON SB,DADE AVE @ CARSON SB,0,3717
38.746534,,-90.315139,3716,NEAR SIDE AIRPORT RD @ DADE AVE WB,AIRPORT RD @ DADE AVE WB,0,3716
38.749387,,-90.324623,3711,NEAR SIDE AIRPORT RD @ FAY DR EB,AIRPORT RD @ FAY DR EB,0,3711
38.749404,,-90.326283,3710,NEAR SIDE AIRPORT RD @ WHITEWATER DR EB,AIRPORT RD @ WHITEWATER DR EB,0,3710
38.748648,,-90.319027,3713,FAR SIDE AIRPORT RD @ WULFF DR EB,AIRPORT RD @ WULFF DR EB,0,3713
38.749365,,-90.321627,3712,FAR SIDE AIRPORT RD @ EATON DR EB,AIRPORT RD @ EATON DR EB,0,3712
38.548049,,-90.057384,15357,NEAR SIDE SHEFFIELD DR @ WESTCHESTER DR NB,SHEFFIELD DR @ WESTCHESTER DR NB,0,15357
38.741711,,-90.315686,3719,NEAR SIDE DADE AVE @ TIFFIN SB,DADE AVE @ TIFFIN SB,0,3719
38.497569,,-90.300384,8189,FAR SIDE TELEGRAPH RD @ BARRACKSVIEW NB,TELEGRAPH RD @ BARRACKSVIEW NB,0,8189
38.576452,,-90.176566,12974,FAR SIDE FALLING SPRINGS RD @ JEROME LN SB,FALLING SPRINGS RD @ JEROME LN SB,0,12974
38.63975,,-90.38401,4909,MID-BLOCK CLAYTON RD @ 9500 CLAYTON RD EB,CLAYTON RD @ 9500 CLAYTON RD EB,0,4909
38.659376,,-90.306582,15655,FAR SIDE CLEMENS AVE @ HEMAN AVE WB,CLEMENS AVE @ HEMAN AVE WB,0,15655
38.547174,,-90.054609,15356,FAR SIDE OLD ST LOUIS RD @ S 74TH ST WB,OLD ST LOUIS RD @ S 74TH ST WB,0,15356
38.684652,,-90.417375,2489,NEAR SIDE SCHUETZ RD @ PORT DIANE DR WB,SCHUETZ RD @ PORT DIANE DR WB,0,2489
38.632964,,-90.410151,4901,NEAR SIDE CLAYTON RD @ FRONTENAC WOODS LN EB,CLAYTON RD @ FRONTENAC WOODS LN EB,0,4901
38.632942,,-90.412348,4900,NEAR SIDE CLAYTON RD @ HUNTLEIGH DOWNS EB,CLAYTON RD @ HUNTLEIGH DOWNS EB,0,4900
38.684728,,-90.403342,2484,NEAR SIDE BAUR BLVD @ LINDBERGH PLZ CTR WB,BAUR BLVD @ LINDBERGH PLZ CTR WB,0,2484
38.774209,,-90.387553,13565,NEAR SIDE CAMPUS PKWY @ CAMPUS COURT  WB,CAMPUS PKWY @ CAMPUS COURT  WB,0,13565
38.717168,,-90.452302,2482,NEAR SIDE MC KELVEY RD @ MAVERICK EB,MC KELVEY RD @ MAVERICK EB,0,2482
38.718122,,-90.450073,2483,FAR SIDE MC KELVEY RD @ COLONY MEADOWS EB,MC KELVEY RD @ COLONY MEADOWS EB,0,2483
38.639096,,-90.387902,4907,MID-BLOCK CLAYTON RD @ 9644 CLAYTON RD EB,CLAYTON RD @ 9644 CLAYTON RD EB,0,4907
38.71498,,-90.45383,2481,FAR SIDE MC KELVEY RD @ DORSETT NB,MC KELVEY RD @ DORSETT NB,0,2481
